,person,total,view_complete_tran,noview_complete_tran,gender,age,became_member_on,income,receive,rec_bogo,rec_discount,rec_informational,comp,view_comp,noview_comp,vc_bogo,vc_discount,vc_informational,ae264e3637204a6fb9bb56bc8210ddfd,4d5c57ea9a6940dd891ad53e9dbe8da0,3f207df678b143eea3cee63160fa8bed,9b98b8c7a33c4b65b9aebfe6a799e6d9,0b1e1539f2cc45b7b9fa7c272da2e1d7,2298d6c36e964ae4a3e7e9706d1fb8c2,fafdcd668e3743c1bb461111dcafc2a4,5a8bc65990b245e5a138643cd4eb9837,f19421c1d4aa40978ebb69ca19b0e20d,2906b810c7d4411798c6938adc9daaa5
153,0276c9a3092d4f79a29d61a1462f9b4d,204.49,82.17,122.32,O,43,736475,56000.0,4,0,4,0,4,4,0,0,4,0,0,0,0,0,0,1,1,0,0,2
154,027c18923c0146e58ccd615f6a62d82f,24.55,3.02,21.53,M,50,735621,73000.0,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
155,02865fee714e466e99f9bb7a7203887b,18.95,0.0,18.95,M,64,736546,75000.0,5,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156,028a12f0ee584455850300886174f3d7,72.4,30.72,41.68,F,79,736086,88000.0,4,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
157,028c88a958e54c36a31c4800fd6e887b,372.02,69.22,302.8,F,84,736146,108000.0,5,1,4,0,5,3,2,1,2,0,0,0,0,1,0,2,0,0,0,0
158,0295719cd357460cbab54f2392b01d19,34.1,7.04,27.06,,118,736213,,5,2,3,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
159,029e063479234fb1b6c8727c3d45de62,69.77,0.0,69.77,M,71,736658,93000.0,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160,02a00d256444415da8460cd2a3457ea7,22.3,2.1,20.2,,118,735938,,3,1,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
161,02a3aa431c1047be8eafec3dcd6b5fd0,114.77,83.0,31.77,M,54,736851,70000.0,4,3,1,0,4,4,0,3,1,0,1,1,0,1,1,0,0,0,0,0
162,02a458e1233342b79caff81edbcc30a9,53.69,53.69,0.0,F,59,736872,99000.0,6,3,3,0,3,3,0,2,1,0,0,1,0,0,0,1,0,0,1,0
163,02abd909ebc94aca8766f3f0ee39db80,126.42,34.91,91.51,M,26,736747,61000.0,4,2,1,1,3,3,0,2,1,0,1,0,0,1,0,0,1,0,0,0
164,02b148f44eee4b9ca7487371472a6781,29.23,9.17,20.06,,118,736100,,5,1,3,1,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0
165,02b5aa5725f94bcb94ca58208015b7bc,39.91,2.89,37.02,M,65,736265,46000.0,4,1,3,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
166,02b6895b3cab4f79a116bddc1c70b5c3,47.81,4.75,43.06,M,53,736615,34000.0,3,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
167,02b7a80a321c4b078af92d494cc0f012,400.16,15.79,384.37,F,32,736632,34000.0,4,2,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
168,02ba8c272f284139abef53e0290bfb67,91.81,24.83,66.98,F,87,736456,94000.0,4,1,2,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
169,02c083884c7d45b39cc68e1314fec56c,29.89,0.0,29.89,F,20,736156,30000.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,02c6daf74a49491ca397f105ef944784,78.94,22.34,56.6,F,54,736078,109000.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
171,02c89861ce2c4010bf4ed63f6f6d5df3,261.71,88.59,173.12,M,58,736039,79000.0,5,1,4,0,5,5,0,1,4,0,0,0,0,1,2,0,1,0,0,1
172,02c8c9806a8c44f792a218fb2e8756b3,21.93,0.0,21.93,M,28,736813,45000.0,5,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173,02d206df55d54efda515783e1c525e8d,4.43,0.0,4.43,,118,736584,,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,02d2c404f19440ff9038c0d60a695cbd,19.53,0.0,19.53,,118,736590,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,02db8af535e54416a01aff51836d166f,0.61,0.0,0.61,M,73,736568,30000.0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,02dd040b77914163b1fd02efc3976d55,181.82,83.22,98.6,M,37,736655,60000.0,5,3,2,0,5,5,0,3,2,0,0,0,0,1,0,0,1,0,2,1
177,02e2211319524b9e8bd09794d00d8513,65.97,8.9,57.07,M,24,736288,73000.0,4,2,1,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
178,02e4c9dff62e4857a429a4be3ba73ed0,48.86,13.05,35.81,M,44,736619,74000.0,6,2,3,1,3,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0
179,02e5396559f94469b6d03e40d85830c7,206.25,59.52,146.73,M,51,735970,98000.0,5,2,0,3,2,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0
180,02e6dbe7c694441a88f9160b6b0e1a35,148.87,14.54,134.33,M,55,736607,61000.0,3,1,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
181,02e6dd10b22c43fcb5a2dfc0038dac22,42.48,14.38,28.1,F,39,736252,74000.0,3,1,2,0,2,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0
182,02eba2268a3640bb8e85880e12617c5f,188.97,40.73,148.24,F,79,736023,57000.0,5,2,2,1,3,2,1,0,2,0,0,0,0,0,0,1,1,0,0,0
183,02efe2a67be247a686f79ba1cbce42f1,262.09,55.15,206.94,F,84,736357,96000.0,4,2,1,1,3,3,0,2,1,0,0,0,0,1,0,0,0,0,1,1
184,02efe413dd194069ab58abde38ab5e02,182.29,72.91,109.38,F,59,736058,97000.0,3,2,1,0,3,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0
185,02f446e152254ab7b01e29698932dd01,19.24,3.95,15.29,,118,736486,,4,1,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
186,02f638a6c98241c98b24a06ca489aac0,17.64,0.0,17.64,M,67,736670,46000.0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,02f77bb76ed14d28a05e23b3e00aeb9b,15.82,0.0,15.82,,118,736746,,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,03019e49a5164723ae527bbd6949e0c1,164.47,48.67,115.8,M,45,736112,84000.0,4,2,1,1,3,3,0,2,1,0,0,0,0,2,0,0,1,0,0,0
189,0305b52a24744a9bb660bffc6b39e884,127.31,23.56,103.75,M,51,735950,114000.0,6,1,2,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
190,030c30c1955f4a17be09b692caf5ec5f,66.08,21.18,44.9,M,74,736066,69000.0,5,2,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0
191,03118ab70a404fada1a433cd6abaa491,318.21,44.99,273.22,F,40,736714,63000.0,4,1,1,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1
192,031387fa9cfd47e88f4e4b4b4cb71925,0.0,0.0,0.0,M,41,736594,83000.0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,03257d4fcb6641aebaa46d5605d205ca,207.63,59.98,147.65,M,79,736396,71000.0,5,1,2,2,3,3,0,1,2,0,0,0,0,0,0,0,1,0,1,1
194,032aaa79b15e4103a9e91a786d416734,149.24,123.98,25.26,,118,736359,,5,1,4,0,3,3,0,0,3,0,0,0,0,0,1,0,2,0,0,0
195,0335d274249f4eb6b3c51527f02a3216,244.02,117.09,126.93,F,21,736292,74000.0,6,4,2,0,6,6,0,4,2,0,0,3,0,0,0,0,2,0,1,0
196,03361f5f681e46ad97796d52caf9afa2,18.72,3.61,15.11,,118,736187,,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
197,03374e3f14564b36a7138154ed8c194a,26.21,0.0,26.21,F,30,736303,41000.0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,033bf5269a494dd787e5e9f4a45b843c,53.74,53.74,0.0,M,82,736614,89000.0,5,1,3,1,3,3,0,0,3,0,0,0,0,0,0,1,1,0,0,1
199,033d0a511a5c452ea2be37a23f8c6dcb,112.24,14.79,97.45,M,82,735922,78000.0,3,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
200,033f0ee2250e475b87f70115e7895957,90.43,16.7,73.73,F,62,736321,108000.0,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
201,033fed8bb1504885b866429db25543a0,89.98,37.9,52.08,M,66,736886,108000.0,5,2,1,2,3,2,1,2,0,0,0,0,0,1,0,0,0,0,1,0
202,0340f0361285411ab60a24823b020112,20.65,0.0,20.65,M,32,736656,59000.0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0342c7c449a84440b3f7a80ad095761a,245.22,43.57,201.65,M,52,735969,56000.0,4,2,1,1,3,3,0,2,1,0,1,1,0,0,0,0,1,0,0,0
204,0345b2da6507473ca4400ed84dc6725a,39.45,14.15,25.3,F,70,735263,31000.0,4,1,2,1,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0
205,034946bd82b34a219b556a47f1200828,22.13,10.6,11.53,M,41,736591,68000.0,4,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
206,034b962ed61d4da1bb0baaec84cc2e85,139.53,54.99,84.54,M,60,736539,74000.0,5,3,1,1,4,4,0,3,1,0,3,0,0,0,0,0,1,0,0,0
207,034ce97360c6485ab990d903343f9f08,22.57,15.83,6.74,M,23,736887,48000.0,5,1,4,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0
208,034dcdec0a0547a19d77dcf2bc8ecc48,11.37,0.0,11.37,F,57,736603,76000.0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,03533ca5a4244ca3ac48b9c8ccba8332,17.07,2.79,14.28,,118,736261,,4,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
210,0355c6a5fdbc429ea5b05e8a9ecd2eae,109.09,17.87,91.22,F,77,736124,88000.0,5,2,2,1,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1
211,03566626393f43a88c55de21c61761d0,5.45,0.0,5.45,M,71,736755,59000.0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,03568fe0e51b41a9bd752ec8be307ba5,71.82,29.42,42.4,M,67,735160,73000.0,3,1,1,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1
213,03575a43a3da4691998de01fff617f99,201.29,84.56,116.73,M,81,736592,115000.0,4,3,0,1,3,3,0,3,0,0,1,0,0,0,0,0,0,0,2,0
214,035d5aa3c23a4059ae663b4c07aa26ce,261.95,55.82,206.13,F,37,735924,89000.0,4,2,1,1,3,3,0,2,1,0,1,0,0,1,0,0,1,0,0,0
215,03637e48ffda4bf9b73b079d03c0bbe3,98.99,16.76,82.23,M,35,736680,48000.0,6,2,2,2,3,3,0,1,2,0,0,0,0,0,0,2,0,0,1,0
216,03659e112e884f38afa963dcb243c6a6,6.34,0.0,6.34,,118,736692,,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,03676dc08a0a4899b0af5030bb6da6f5,97.63,17.99,79.64,M,44,736283,83000.0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
218,036c34e6a32a463db11ebb398a8719b6,19.03,0.0,19.03,M,40,736582,56000.0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,036e4bedca2045afad50fda2d3b505ab,24.85,24.85,0.0,M,71,736772,78000.0,6,1,4,1,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1
220,036f1e5cca91478685c8cef24cc8b076,14.81,0.0,14.81,M,62,736820,43000.0,4,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221,03716dbf46394867ba126ebe1ebc202e,3.47,0.0,3.47,M,30,736778,66000.0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,037334c596b849cc8f8004e4e663b005,23.37,8.09,15.28,,118,736457,,5,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
223,0375600415e24e0a9fd83ec191d5955d,41.37,7.74,33.63,M,50,735240,65000.0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
224,037c3e0c1cd6477dbe15812a05619fc5,135.91,43.62,92.29,F,60,736669,77000.0,4,0,3,1,2,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0
225,03833a1fe27f4435917da7e54c6fa48a,2.38,0.0,2.38,,118,736776,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0383a12d3a2d4fbb86ec83bd0c25eead,91.87,73.75,18.12,M,66,736547,36000.0,6,2,1,3,3,3,0,2,1,0,0,0,0,1,0,0,1,0,1,0
227,03887756866f4ea9b74b7e1b83ffac44,251.77,64.95,186.82,F,61,736598,61000.0,5,4,1,0,4,4,0,3,1,0,1,1,0,0,0,0,0,0,1,1
228,038d32f25cff4833ab44c5123e42583a,38.46,11.73,26.73,M,55,735772,58000.0,5,2,2,1,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1
229,0390715ee2a4443eac8582a5941d61a9,51.82,40.8,11.02,M,57,736605,60000.0,4,4,0,0,2,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0
230,03922ce960124f4a8c4acd2a332ef296,18.84,0.0,18.84,M,61,736740,62000.0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,039e0c539c2f4fc582423412a8bceb40,11.27,0.0,11.27,M,82,736901,32000.0,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,03a6837af25144b18936719d7afd5a58,26.14,9.33,16.81,F,36,736801,62000.0,3,2,1,0,2,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0
233,03aaca8d2f4448a0a1a4bc1423b3b45a,6.13,0.0,6.13,,118,736616,,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,03ab43c52f3f44e3879910eaf9cd138d,5.99,0.0,5.99,,118,736652,,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,03adb16f61e44e6594d6d8e38d0a3e64,117.64,30.56,87.08,M,58,736449,79000.0,4,2,0,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
236,03ae3b023c2540f4969b64b633be5ede,30.1,1.49,28.61,,118,736695,,4,2,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
237,03af4a51012e4a00809df85c9279e4e4,155.35,32.71,122.64,F,69,736080,94000.0,4,1,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
238,03b0358ba8d945b3ac283f25969a0cca,2.12,0.0,2.12,F,52,736687,51000.0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,03b326a99f5345df8b4d21ed26bdb0da,161.33,106.13,55.2,F,80,736057,85000.0,5,2,3,0,5,5,0,2,3,0,0,1,0,1,1,0,2,0,0,0
240,03b810ec338c4a85b063449f40c7b9cc,13.88,0.0,13.88,M,81,736739,63000.0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,03bbce97de8240359c2706a4c9f537f2,39.23,3.74,35.49,M,56,736256,52000.0,6,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
242,03c0b69b3db24c70bba1622bc8dd8459,147.05,22.61,124.44,M,46,736063,31000.0,6,3,0,3,2,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0
243,03c23b2ec84f4c5296e99c939288bcd4,87.1,0.0,87.1,F,55,736439,89000.0,4,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
244,03c7b0b202294fbe8edbd73b0b499fac,11.56,0.0,11.56,,118,736393,,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,03cc530b458e4fb180c222777916e9b5,48.24,22.71,25.53,M,89,735819,36000.0,5,1,4,0,4,3,1,0,3,0,0,0,0,0,0,1,2,0,0,0
246,03cd7c3f955a4c47bd3caf4e9a2db37c,173.65,29.11,144.54,M,81,736708,79000.0,3,0,2,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2
247,03deb7cf0ebd4c7889a8a9e44df1c50a,48.83,9.91,38.92,M,53,736142,64000.0,4,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
248,03e507f56bd34d3dacdecb5eb87111f7,287.44,97.15,190.29,M,49,735288,77000.0,5,2,3,0,5,5,0,2,3,0,0,1,0,0,0,2,0,0,1,1
249,03e67807671e4cb4bb34f2ebabc97d28,209.06,64.4,144.66,F,32,736765,69000.0,5,4,1,0,5,5,0,4,1,0,1,2,0,0,0,1,0,0,1,0
250,03e866224ec641c58bc93a69be00de9c,26.19,2.55,23.64,F,80,736736,47000.0,5,2,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
251,03ef53e2d3e1436eb3b2042a4825adec,194.09,85.39,108.7,M,50,735979,90000.0,4,3,1,0,4,4,0,3,1,0,1,0,0,0,1,0,0,0,2,0
252,03f1ad04292f47b2b1299cc92f8f2a5d,303.22,41.05,262.17,M,65,736651,71000.0,5,1,2,2,3,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0
253,03f75ac6db7a457dbd6086e6b86a4fd1,20.52,0.0,20.52,M,22,736861,64000.0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,03fbbeecf81b468684b50dbe63ac4587,12.74,0.0,12.74,M,33,736731,47000.0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,03fe8e9f855846c88fd01c4b7b147db7,57.81,0.0,57.81,M,42,736899,53000.0,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256,03ff3cf4aec84162be697c28346bdd5a,37.04,6.92,30.12,F,58,736896,47000.0,5,2,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
257,040704e99ab84cd08977858fab9b9276,144.32,116.33,27.99,M,65,736680,88000.0,5,4,1,0,5,5,0,4,1,0,0,1,0,0,0,1,0,0,3,0
258,0409252539634eca8a8d1b5407caa582,99.62,0.0,99.62,M,32,736597,39000.0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0409df7f3af74e8c813d975fbd4ceb02,64.2,48.2,16.0,M,75,735877,81000.0,4,0,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2
260,040b2e6d3e914d609f6764b34b5a3a88,84.37,51.37,33.0,F,63,736636,112000.0,4,3,1,0,3,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0
261,0414fcebbd7f4a19bca352622b1c84e2,27.73,8.92,18.81,M,47,736709,44000.0,6,1,5,0,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0
262,04189492f0aa46f2b6fefe34ffbc7062,72.78,11.52,61.26,M,29,735216,64000.0,4,1,2,1,2,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0
263,041967ceb80841ddbd306958d4f744ac,139.41,62.27,77.14,F,57,736496,88000.0,4,1,2,1,3,3,0,1,2,0,0,0,0,0,2,0,0,0,1,0
264,041f00ddd6f340b18c174a0c997c9955,30.82,0.0,30.82,,118,736372,,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,041fd7c6b796430a867c4e03d2ff8f4d,87.13,16.15,70.98,M,77,735517,66000.0,6,0,6,0,5,3,2,0,3,0,0,0,0,0,1,1,1,0,0,0
266,042d7ab61d1143fe9230bcb1af34aa5a,41.13,27.89,13.24,M,41,736635,56000.0,5,1,4,0,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0
267,04326bc8a2e94fe09557d30388647e52,12.23,0.0,12.23,F,60,736578,30000.0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,04362cece3104f4ebcb3d49ef0bc7e9c,150.92,117.03,33.89,M,47,735889,38000.0,5,0,5,0,3,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
269,04369aa7ac9a4440a794c471ae7c3f77,9.67,5.06,4.61,,118,736543,,6,1,5,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0
270,043702ae29bc426e9f65ef7beb6cd08a,56.95,31.11,25.84,F,39,736606,94000.0,4,3,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
271,043b6b6be98c412d901f7f376e0548d0,0.0,0.0,0.0,M,73,736607,77000.0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,043bcfeacb874bbc837300701ce25870,355.49,101.2,254.29,F,70,736662,72000.0,6,4,2,0,6,5,1,4,1,0,3,0,0,0,0,0,1,0,1,0
273,04452c214f5f401bb1418313c1526cbb,138.29,55.1,83.19,M,52,735895,119000.0,3,0,3,0,3,3,0,0,3,0,0,0,0,0,0,1,0,0,0,2
274,044a7e5bbe7f4c66a898ad1dc4bc0049,0.0,0.0,0.0,M,65,736806,52000.0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,044f41cfd98940119477d73c81f973a3,12.16,6.27,5.89,M,63,736539,36000.0,6,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
276,0454292436bd4cee98e8ec873e30433e,139.04,9.87,129.17,F,18,735901,62000.0,4,1,2,1,3,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0
277,0456cf6870f849cc9e1ac5ea9e02dccd,31.9,31.9,0.0,F,41,736720,53000.0,6,3,3,0,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0
278,04698a1182a24807ad4c36f12b67c5ef,90.17,26.87,63.3,F,73,735930,74000.0,3,1,1,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
279,046a2f9c32c14e7e9ad508f811ebfa2e,51.75,12.5,39.25,M,50,736347,30000.0,5,1,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
280,0471fe94846d40e9b5bc8ec77293720c,34.91,5.4,29.51,M,66,735633,72000.0,6,2,4,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
281,047a2de0c17849c89d04248c357cab52,23.22,9.29,13.93,M,42,736890,30000.0,6,2,4,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
282,047ad0135cfe4c0ea5ba019da4de9c52,171.55,16.92,154.63,F,101,736397,59000.0,3,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
283,047db31ef98140149f97667abee20860,9.18,0.0,9.18,M,58,736855,51000.0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,04837bcb97e241769a747cd71c50fe2f,0.0,0.0,0.0,M,71,736752,45000.0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0485b8cb0bfc4d938895bbd6d8cbd7df,26.6,0.0,26.6,,118,736778,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,048bf07732684843b6334f8f157af033,15.23,15.23,0.0,O,47,736807,51000.0,3,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
287,0494aa6671414fab9837fa3cd45e72bc,150.91,30.05,120.86,F,71,736004,36000.0,6,2,4,0,6,3,3,1,2,0,0,1,0,0,1,0,1,0,0,0
288,04a19ef08c9c4648a587d64ff72bf6df,237.84,81.31,156.53,M,58,736679,60000.0,5,2,3,0,4,4,0,2,2,0,0,1,0,0,0,0,1,0,1,1
289,04aa84f9a46a4920b70386c3fe60165d,60.28,60.28,0.0,M,46,736634,100000.0,5,1,3,1,2,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0
290,04aeb750695a4d9eb3de6ce2ddb7b1e7,15.08,0.0,15.08,,118,736605,,6,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291,04bd9be0d1374492800aca71e512ed51,167.88,111.65,56.23,M,21,735205,70000.0,6,3,2,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2
292,04c143b7068e4c32995e1031173bea43,16.58,0.0,16.58,M,59,736632,45000.0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,04c3b99e274c40b4898ed7653e09cb62,159.88,41.03,118.85,F,74,736087,77000.0,4,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
294,04c4f933a8864cccbd4560e090355657,32.82,15.14,17.68,M,62,736543,54000.0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
295,04c66db4925042a5bb103fec87225370,89.28,0.0,89.28,M,67,736543,99000.0,5,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
296,04c769db13764e6784ecd8e3fc25e207,6.58,0.0,6.58,,118,736545,,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,04ca4f4a66934cec9d3bbd8833572cf7,132.19,0.0,132.19,F,36,735990,58000.0,5,1,2,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
298,04ca68b26ef14fbc96eb01ab1f2d1fc2,28.66,0.0,28.66,M,32,735642,57000.0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,04cb9d0033f142efa2a367f4ef273460,57.68,47.97,9.71,M,72,736854,53000.0,5,1,3,1,4,4,0,1,3,0,0,1,0,0,0,2,0,0,0,1
300,04cfc7c495c1419f9a316c2a9876af97,108.09,11.29,96.8,F,59,736120,49000.0,2,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
301,04dc393b52714269877cf4ceda3f78f8,43.93,7.65,36.28,F,88,736090,33000.0,3,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
302,04dc7c54fc8147069875a5def52d711e,208.86,34.85,174.01,F,74,736271,57000.0,6,3,3,0,6,2,4,1,1,0,0,0,0,1,0,1,0,0,0,0
303,04e0842b079c4113a759aa6e09ea17ed,253.54,31.29,222.25,M,32,736252,46000.0,5,0,4,1,4,2,2,0,2,0,0,0,0,0,0,1,0,0,0,1
304,04e0eff0b4704fc291bbe1275f01fb7a,180.59,52.66,127.93,M,54,736673,65000.0,5,1,3,1,4,3,1,1,2,0,0,0,0,0,1,0,0,0,1,1
305,04e34b1c5fe64fbcb76bfe47ebbbf015,139.91,82.8,57.11,M,57,735243,93000.0,6,3,1,2,3,3,0,2,1,0,0,0,0,1,0,0,1,0,1,0
306,04e39b3e8fc449cfbcafd7dba2429f1c,135.5,32.67,102.83,F,59,736483,54000.0,3,1,2,0,3,3,0,1,2,0,0,1,0,0,1,1,0,0,0,0
307,04e44377fe9046a3b5b781d1cc74d064,6.53,0.0,6.53,,118,736199,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,04e4f53f9be74c09a9751838010386e5,216.49,54.12,162.37,O,67,736492,58000.0,6,3,2,1,4,4,0,3,1,0,0,1,0,1,0,1,0,0,1,0
309,04e5255c9e754c66b83c06ec70f62203,93.56,47.59,45.97,M,93,736576,35000.0,6,2,4,0,6,6,0,2,4,0,0,0,0,0,1,0,2,0,2,1
